NULL,Archivo General de Indias,Correos,"CORREOS,275B,R.9",Diario de navegación,Diario de navegación del paquebot ''El Colón'',1778-11-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,191A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1772-12-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1765-05-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1773-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.3",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1766-09-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1778-06-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.13",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1785-12-18,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.14",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1787-06-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,191A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1769-12-18,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,191A,R.7",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1771-12-21,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1791-10-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.12",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1783-09-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,191B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1780-11-26,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1769-05-13,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.19",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1765-01-24,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,191A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1772-12-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,274A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Príncipe'',1765-05-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.1",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1765-03-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-04-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1767-11-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,192A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1776-07-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-01-08,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.20",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1786-10-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.13",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1773-07-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1772-01-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1769-09-16,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.14",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1774-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-04-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1767-11-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,192A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1776-07-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-01-08,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.20",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1786-10-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.13",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1773-07-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1772-01-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1769-09-16,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Real Carlos'',1780-05-24,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1769-06-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.14",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1774-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-04-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1767-11-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,192A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1776-07-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1770-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-01-08,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.20",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1786-10-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.13",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1773-07-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1772-01-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1769-09-16,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Quirós'',1766-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Real Carlos'',1780-05-24,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1769-06-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-09-30,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1782-01-13,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1779-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.9",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1776-03-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1792-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-02-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1772-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1769-09-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1779-02-19,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,195B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-09-30,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1782-01-13,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1779-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.9",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1776-03-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1792-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-02-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1772-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1769-09-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1779-02-19,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,195B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-09-30,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1782-01-13,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1779-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.9",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1776-03-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1792-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-02-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1772-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1769-09-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1779-02-19,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,195B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-09-30,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.10",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1771-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.17",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1776-03-05,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.15",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1774-10-02,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.16",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1775-07-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1779-02-03,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1767-03-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,279B,R.18",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-01-23,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1787-01-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.6",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1768-11-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.5",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1781-09-14,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273B,R.7",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1791-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,273A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Rey'',1765-04-07,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1782-01-13,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,194B,R.3",Diario de navegación,Diario de navegación del paquebot ''El Tenerife'',1779-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.9",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.1",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-01-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1776-03-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1792-08-01,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-02-06,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,271A,R.5",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1788-06-04,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.4",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1772-04-17,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.2",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1769-09-15,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,193B,R.10",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1779-02-19,NULL
NULL,Archivo General de Indias,Correos,"CORREOS,195B,R.8",Diario de navegación,Diario de navegación del paquebot ''El Tucumán'',1777-12-20,NULL
